"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-12","6.26",,"0.00","0.0","0","61","72","49","  190","  180",,,"16.1","21.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-13","3.80",,"0.00","0.0","0","63","75","54","  300","  280",,,"12.1","16.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-14","2.01",,"0.00","0.0","0","64","77","52","  290","  280",,,"10.1","13.0","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-15","2.68",,"0.00","0.0","0","62","73","51","  270","  290",,,"10.1","15.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-16","5.14",,"0.00","0.0","0","60","71","51","   90","   80",,,"13.0","15.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-17","7.83",,"0.00","0.0","0","63","75","53","  210","  210",,,"21.9","28.0","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-18","8.95",,"0.00","0.0","0","65","71","57","  310","  330",,,"17.0","23.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-19","5.14",,"0.27","0.0","0","62","75","54","  200","  190",,,"16.1","25.1","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-20","9.17",,"0.07","0.0","0","66","74","60","  240","  250",,,"19.9","27.1","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-21","6.26",,"3.12","0.0","0","62","64","56","   30","  310",,,"30.0","38.0","    1","    1","    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-22","11.18",,"0.65","0.0","0","58","63","50","  220","  230",,,"33.1","45.0","    1","    1","    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-23","15.88",,"0.30","0.0","0","52","56","48","  320","  310",,,"28.0","35.1","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-24","11.86",,"0.00","0.0","0","51","62","45","  320","  310",,,"25.1","31.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-25","6.71",,"0.00","0.0","0","54","72","42","  240","  240",,,"19.9","25.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-26","13.42",,"0.19","0.0","0","58","64","42","  280","  300",,,"23.9","30.0","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-27","11.41",,"0.00","0.0","0","41","47","33","  310","  290",,,"23.0","29.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-28","11.41",,"0.00","0.0","0","40","53","32","  280","  270",,,"21.9","27.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-29","11.41",,"0.00","0.0","0","43","52","33","  270","  270",,,"23.0","30.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-30","9.84",,"0.00","0.0","0","43","57","33","  300","  300",,,"23.0","28.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-31","9.40",,"0.00","0.0","0","53","73","41","  250","  230",,,"19.9","27.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-01","9.40",,"0.00","0.0","0","59","71","50","  270","  250",,,"17.0","25.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-02","7.61",,"0.03","0.0","0","57","71","48","  330","  280",,,"15.0","21.9","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-03","11.86",,"0.01","0.0","0","50","57","35","  350","  350",,,"21.9","28.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-04","9.17",,"0.00","0.0","0","39","50","31","  100","  120",,,"18.1","23.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-05","5.59",,"0.08","0.0","0","43","52","35","  260","  290",,,"14.1","19.0","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-06","5.37",,"0.00","0.0","0","54","71","44","  210","  230",,,"10.1","14.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-07","8.28",,"0.63","0.0","0","61","67","56","  220","  210",,,"19.9","27.1","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-08","7.16",,"0.06","0.0","0","59","67","55","  280","  280",,,"21.9","27.1","    1","    1","    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-09","17.90",,"0.07","0.0","0","51","64","36","  310","  300",,,"33.1","44.1","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-10","7.16",,"0.00","0.0","0","44","64","31","  190","  190",,,"14.1","18.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-11","8.72",,"0.00","0.0","0","56","69","47","  220","  230",,,"16.1","21.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-12","11.63",,"0.01","0.0","0","67","72","58","  330","  330",,,"25.1","33.1","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-13","10.07",,"0.00","0.0","0","57","67","43","  330","  330",,,"21.0","25.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-14","3.36",,"0.00","0.0","0","54","72","39","  310","  270",,,"14.1","23.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-15","13.20",,"0.42","0.0","0","56","62","43","  340","  340",,,"31.1","38.0","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-16","10.74",,"0.00","0.0","0","47","60","35","  310","  340",,,"19.9","25.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-17","7.61",,"0.00","0.0","0","53","70","41","  240","  250",,,"16.1","23.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-18","3.13",,"0.06","0.0","0","55","62","49","  190","  180",,,"16.1","21.9","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-19","8.28",,"0.00","0.0","0","59","68","52","  320","  320",,,"19.9","23.0","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-20","5.59",,"0.00","0.0","0","60","74","49","  140","  150",,,"10.1","13.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-21","8.05",,"0.22","0.0","0","62","70","55","  150","  130",,,"15.0","21.0","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-22","10.74",,"0.22","0.0","0","63","71","57","   70","   40",,,"17.0","25.9","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-23","6.93",,"0.00","0.0","0","63","76","55","   90","   50",,,"13.0","16.1","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-24","6.26",,"0.00","0.0","0","66","78","56","  190","  170",,,"17.0","23.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-25","14.76",,"0.00","0.0","0","64","67","45","  310","  310",,,"29.1","36.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-26","6.26",,"0.00","0.0","0","48","63","36","  350","  320",,,"16.1","23.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-27","7.83",,"0.06","0.0","0","51","57","47","  130","  130",,,"23.0","29.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-28","6.71",,"0.00","0.0","0","57","70","50","  190","  170",,,"15.0","21.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-01","12.97",,"0.16","0.0","0","68","80","60","  300","  200",,,"28.0","35.1","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-02","15.21",,"0.00","0.0","0","54","60","42","  330","  340",,,"29.1","36.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-03","10.74",,"0.00","0.0","0","48","58","37","  310","  310",,,"25.9","34.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-04","3.58",,"0.00","0.0","0","48","64","36","  120","  120",,,"10.1","14.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-05","5.59",,"0.00","0.0","0","54","68","43","  170","  180",,,"14.1","18.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-06","11.18",,"0.00","0.0","0","62","71","55","  150","  180",,,"19.9","25.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-07","11.41",,"0.52","0.0","0","62","70","55","  310","  320",,,"29.1","35.1","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-08","10.96",,"0.02","0.0","0","60","69","49","  350","  330",,,"23.9","30.0","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-09","5.82",,"0.00","0.0","0","59","76","43","  210","  290",,,"15.0","19.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-10","13.65",,"0.37","0.0","0","63","71","48","  330","  330",,,"32.0","42.1","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-11","7.61",,"0.19","0.0","0","50","59","39","  320","  330",,,"16.1","18.1","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-12","9.40",,"0.19","0.0","0","41","45","37","   70","   70",,,"18.1","21.9","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-13","11.18",,"0.19","0.0","0","39","42","36","   80","   80",,,"18.1","23.0","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-14","15.21",,"0.03","0.0","0","41","45","31","  330","  330",,,"28.0","35.1","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-15","13.65",,"0.00","0.0","0","34","43","28","  320","  360",,,"21.9","29.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-16","8.05",,"0.00","0.0","0","38","55","25","  280","  330",,,"16.1","21.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-17","5.59",,"0.00","0.0","0","49","68","37","  220","  220",,,"15.0","23.0",,,,,,"    1"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-18","12.97",,"0.20","0.0","0","62","72","54","  340","  340",,,"25.1","32.0","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-19","12.30",,"0.00","0.0","0","55","63","42","  330","  340",,,"21.0","27.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-20","6.26",,"0.00","0.0","0","57","78","44","  260","  270",,,"14.1","19.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-21","10.74",,"0.00","0.0","0","71","86","59","  340","  330",,,"45.0","55.9",,,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-22","12.30",,"0.00","0.0","0","63","68","53","  320","  320",,,"21.0","25.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-23","12.97",,"0.00","0.0","0","57","66","50","   90","   90",,,"21.0","27.1",,,,,,"    1"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-24","9.17",,"0.00","0.0","0","62","74","55","  160","  150",,,"18.1","23.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-25","9.62",,"0.07","0.0","0","66","76","56","  170","  150",,,"19.9","23.9","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-26","8.28",,"0.34","0.0","0","67","79","58","  200","  250",,,"18.1","25.9","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-27","7.61",,"0.03","0.0","0","68","78","59","  240","  240",,,"21.9","31.1","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-28","7.61",,"0.05","0.0","0","70","81","62","  290","  270",,,"18.1","23.9","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-29","4.03",,"0.00","0.0","0","71","85","60","  220","  190",,,"14.1","19.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-30","8.50",,"0.17","0.0","0","72","82","62","  190","  260",,,"23.9","36.0","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-31","12.08",,"0.15","0.0","0","67","73","58","  290","  280",,,"23.0","29.1","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-01","9.62",,"0.00","0.0","0","63","77","51","  320","  340",,,"17.0","25.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-02","7.83",,"0.00","0.0","0","66","82","54","   90","  130",,,"14.1","19.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-03","12.08",,"0.53","0.0","0","67","69","59","  320","  320",,,"30.0","38.9","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-04","8.50",,"0.00","0.0","0","69","82","60","  230","  240",,,"18.1","23.0","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-05","9.84",,"4.27","0.0","0","66","67","60","   10","  350",,,"28.0","35.1","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-06","17.90",,"0.00","0.0","0","56","61","48","  290","  320",,,"36.0","45.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-07","13.65",,"0.00","0.0","0","52","64","43","  320","  290",,,"25.9","38.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-08","6.04",,"0.00","0.0","0","55","71","40","  360","   10",,,"13.0","17.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-09","4.25",,"0.00","0.0","0","62","77","45","  180","  170",,,"14.1","18.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-10","6.26",,"0.00","0.0","0","66","79","53","  150","  180",,,"14.1","21.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-11","4.92",,"0.00","0.0","0","69","80","57","  180","  200",,,"10.1","15.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-12","4.25",,"0.00","0.0","0","70","80","59","   20","  330",,,"14.1","17.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-13","4.03",,"0.00","0.0","0","71","82","60","   80","   70",,,"12.1","21.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-14","5.14",,"0.00","0.0","0","71","82","61","  120","  160",,,"12.1","16.1",,,,,,"    1"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-15","8.50",,"0.00","0.0","0","71","81","61","  180","  180",,,"21.9","27.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-16","7.83",,"0.00","0.0","0","71","81","61","  170","  220",,,"16.1","23.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-17","5.14",,"0.00","0.0","0","70","80","61","  220","  220",,,"17.0","23.0",,,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-18","8.50",,"0.02","0.0","0","72","81","64","   30","   40",,,"21.9","25.9","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-19","8.72",,"0.00","0.0","0","69","79","63","   80","   80",,,"16.1","19.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-20","6.26",,"0.00","0.0","0","71","84","63","  320","  320",,,"17.0","21.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-21","6.93",,"0.00","0.0","0","74","85","64","  190","  170",,,"17.0","21.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-22","8.72",,"0.00","0.0","0","73","82","62","   20","  290",,,"21.0","25.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-23","9.84",,"0.84","0.0","0","66","68","54","  300","  300",,,"23.0","33.1","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-24","8.95",,"0.08","0.0","0","57","65","52","   60","   60",,,"17.0","19.9","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-25","8.72",,"0.00","0.0","0","65","77","56","  300","  310",,,"17.0","21.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-26","7.83",,"0.00","0.0","0","69","80","59","  170","  160",,,"17.0","21.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-27","10.29",,"0.01","0.0","0","71","80","64","  150","  150",,,"21.0","28.0",,,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-28","8.28",,"0.00","0.0","0","74","84","67","  200","  170",,,"17.0","21.9","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-29","8.95",,"0.00","0.0","0","78","87","69","  170","  160",,,"19.9","25.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-30","9.84",,"0.00","0.0","0","76","83","69","  180","  170",,,"19.9","25.1","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-01","12.30",,"0.23","0.0","0","71","75","59","  180","  170",,,"25.1","32.0","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-02","7.38",,"0.00","0.0","0","66","80","50","  310","  300",,,"19.9","23.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-03","5.59",,"0.00","0.0","0","71","83","57","  170","  180",,,"17.0","23.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-04","10.07",,"0.72","0.0","0","67","73","55","  120","  130",,,"30.0","44.1","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-05","12.30",,"0.04","0.0","0","54","56","49","  300","  270",,,"21.9","28.0","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-06","14.32",,"0.00","0.0","0","56","73","45","  260","  260",,,"25.1","35.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-07","9.84",,"0.00","0.0","0","61","70","50","  310","  310",,,"21.0","28.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-08","8.05",,"0.00","0.0","0","64","79","50","  310","  340",,,"21.9","28.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-09","8.28",,"0.00","0.0","0","72","85","58","  270","  270",,,"19.9","25.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-10","7.61",,"0.00","0.0","0","75","86","62","  290","  270",,,"15.0","19.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-11","9.84",,"0.00","0.0","0","76","86","65","  270","  280",,,"18.1","23.9",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-12","7.61",,"0.16","0.0","0","73","82","64","  300","  230",,,"17.0","21.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-13","6.49",,"0.02","0.0","0","69","79","63","   50","  340",,,"19.9","25.1","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-14","5.14",,"0.00","0.0","0","71","83","60","   80","   80",,,"14.1","19.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-15","4.70",,"0.00","0.0","0","75","88","63","  300","  290",,,"13.0","15.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-16","5.14",,"0.00","0.0","0","78","90","66","  230","  250",,,"15.0","21.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-17","8.95",,"0.00","0.0","0","79","89","67","  190","  200",,,"17.0","23.9",,,,,,"    1"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-18","6.93",,"0.00","0.0","0","80","89","73","  170","  220",,,"15.0","19.0",,,,,,"    1"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-19","6.71",,"0.00","0.0","0","80","90","70","  170","  160",,,"16.1","21.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-20","8.72",,"0.10","0.0","0","78","87","69","  170","  170",,,"32.0","45.0","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-21","6.71",,"0.57","0.0","0","73","83","68","  330","  330",,,"18.1","23.0","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-22","3.13",,"0.34","0.0","0","73","79","68","  110","  360",,,"12.1","15.0","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-23","6.04",,"1.53","0.0","0","69","74","65","   10","   10",,,"17.0","21.0","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-24","11.63",,"0.00","0.0","0","70","79","59","  260","  250",,,"21.9","30.0","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-25","10.96",,"0.02","0.0","0","64","73","56","  300","  270",,,"21.9","28.0","    1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-26","7.61",,"0.00","0.0","0","69","83","56","  310","  290",,,"15.0","19.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-27","7.61",,"0.00","0.0","0","75","84","65","  260","  250",,,"19.9","25.1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-28","8.05",,"0.51","0.0","0","75","85","65","  320","  320",,,"32.0","40.9","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-29","6.04",,"0.11","0.0","0","75","84","68","  290","  300",,,"25.9","36.9","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-30","5.82",,"0.25","0.0","0","71","77","66","  270","  280",,,"18.1","21.9","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-05-31","5.82",,"0.00","0.0","0","72","85","67","  300","  300",,,"12.1","15.0",,,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-06-01","5.14",,"0.00","0.0","0","75","85","68","  210","  330",,,"13.0","16.1",,,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-06-02","4.92",,"0.00","0.0","0","75","87","68","  350","  360",,,"13.0","19.0",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-06-03","3.58",,"0.00","0.0","0","78","88","68","  190","  190",,,"13.0","15.0",,,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-06-04","6.04",,"0.82","0.0","0","76","81","71","   80","  110",,,"15.0","18.1","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-06-05","7.38",,"0.34","0.0","0","74","83","70","  300","  300",,,"25.9","31.1","    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-06-06","3.58",,"0.07","0.0","0","73","79","70","  320","  330",,,"14.1","16.1","    1",,,,,
